Cal_Year,Sale_ID,Date,Cal_Date,Store_ID,Product_ID,Units
2023,821342,9/26/2023,9/26/2023,7,18,1
2023,821961,9/26/2023,9/26/2023,7,18,1
2023,,9/27/2023,9/27/2023,7,18,1
2023,822417,9/27/2023,9/27/2023,7,18,1
2023,822656,9/27/2023,9/27/2023,7,18,1
2023,822666,9/27/2023,9/27/2023,7,18,1
2023,822821,9/27/2023,9/27/2023,7,18,1
2023,822866,9/27/2023,9/27/2023,7,18,1
2023,822208,2023-09-27!!!,9/27/2023,7,18,1
2023,822538,2023-09-27@@,9/27/2023,7,18,1
2023,827374,9/30/2023,9/30/2023,24,19,1
2023,827384,9/30/2023,9/30/2023,24,19,1
2023,827489,9/30/2023,9/30/2023,24,19,1
2023,827576,9/30/2023,9/30/2023,24,19,1
2023,827748,9/30/2023,9/30/2023,24,19,1
2023,827805,9/30/2023,9/30/2023,24,19,1
2023,827836,9/30/2023,9/30/2023,24,19,1
2023,827893,9/30/2023,9/30/2023,24,19,1
2023,827977,9/30/2023,9/30/2023,24,19,1
2023,828314,9/30/2023,9/30/2023,24,19,1
2023,828433,9/30/2023,9/30/2023,24,19,1
2023,828796,9/30/2023,9/30/2023,24,19,1
2023,828946,9/30/2023,9/30/2023,24,19,1
2023,828973,9/30/2023,9/30/2023,24,19,1
2023,828994,9/30/2023,9/30/2023,24,19,1
2023,828994,9/30/2023,9/30/2023,24,19,1
2023,829089,9/30/2023,9/30/2023,24,19,1
2023,829172,9/30/2023,9/30/2023,24,19,1
2023,829253,9/30/2023,9/30/2023,24,19,1
2023,829258,9/30/2023,9/30/2023,24,19,1
2023,427404,2023-01-05!!!,1/5/2023,25,19,1
2023,447211,1/20/2023,1/20/2023,25,19,1
2023,-9999,1/25/2023,1/25/2023,25,19,1
2023,460348,2023-01-29 !!!,1/29/2023,25,19,1
2023,545086,3/28/2023,3/28/2023,25,19,1
2023,605307,5/3/2023,5/3/2023,25,19,1
2023,,5/19/2023,5/19/2023,25,19,1
2023,631203,5/19/2023,5/19/2023,25,19,1
2023,636856,5/23/2023,5/23/2023,25,19,1
2023,652507,6/2/2023,6/2/2023,25,19,1
2023,683247,6/22/2023,6/22/2023,25,19,1
2023,706127,7/6/2023,7/6/2023,25,19,1
2023,721019,7/15/2023,7/15/2023,25,19,1
2023,727862,7/20/2023,7/20/2023,25,19,1
2023,728215,7/20/2023,7/20/2023,25,19,1
2023,728440,7/20/2023,7/20/2023,25,19,1
2023,728441,7/20/2023,7/20/2023,25,19,1
2023,730862,7/21/2023,7/21/2023,25,19,1
2023,731030,2023-07-21!!!,7/21/2023,25,19,1
2023,,7/26/2023,7/26/2023,25,19,1
2023,737119,7/26/2023,7/26/2023,25,19,1
2023,737138,7/26/2023,7/26/2023,25,19,1
2023,737184,7/26/2023,7/26/2023,25,19,1
2023,737337,7/26/2023,7/26/2023,25,19,1
2023,737337,7/26/2023,7/26/2023,25,19,1
2023,737562,7/26/2023,7/26/2023,25,19,1
2023,737901,7/26/2023,7/26/2023,25,19,1
2023,737946,7/26/2023,7/26/2023,25,19,1
2023,737997,7/26/2023,7/26/2023,25,19,1
2023,738208,7/26/2023,7/26/2023,25,19,1
2023,738264,7/26/2023,7/26/2023,25,19,1
2023,738269,7/26/2023,7/26/2023,25,19,1
2023,744082,7/30/2023,7/30/2023,25,19,1
2023,744095,7/30/2023,7/30/2023,25,19,1
2023,744222,7/30/2023,7/30/2023,25,19,1
2023,744635,7/30/2023,7/30/2023,25,19,1
2023,744635,7/30/2023,7/30/2023,25,19,1
2023,,8/3/2023,8/3/2023,25,19,1
2023,749489,8/3/2023,8/3/2023,25,19,1
2023,749741,8/3/2023,8/3/2023,25,19,1
2023,750126,8/3/2023,8/3/2023,25,19,1
2023,750145,8/3/2023,8/3/2023,25,19,1
2023,750225,8/3/2023,8/3/2023,25,19,1
2023,750417,8/3/2023,8/3/2023,25,19,1
2023,750424,8/3/2023,8/3/2023,25,19,1
2023,750478,8/3/2023,8/3/2023,25,19,1
2023,750566,8/3/2023,8/3/2023,25,19,1
2023,750697,8/3/2023,8/3/2023,25,19,1
2023,750789,8/3/2023,8/3/2023,25,19,1
2023,,8/13/2023,8/13/2023,25,19,1
2023,-9999,8/13/2023,8/13/2023,25,19,1
2023,764005,8/13/2023,8/13/2023,25,19,1
2023,764088,8/13/2023,8/13/2023,25,19,1
2023,764455,8/13/2023,8/13/2023,25,19,1
2023,764499,8/13/2023,8/13/2023,25,19,1
2023,764769,8/13/2023,8/13/2023,25,19,1
2023,764909,8/13/2023,8/13/2023,25,19,1
2023,767868,8/16/2023,8/16/2023,25,19,1
2023,768197,8/16/2023,8/16/2023,25,19,1
2023,768479,8/16/2023,8/16/2023,25,19,1
2023,,9/2/2023,9/2/2023,25,19,1
2023,,9/2/2023,9/2/2023,25,19,1
2023,,9/2/2023,9/2/2023,25,19,1
2023,789630,9/2/2023,9/2/2023,25,19,1
2023,789654,9/2/2023,9/2/2023,25,19,1
2023,789674,9/2/2023,9/2/2023,25,19,1
2023,789763,9/2/2023,9/2/2023,25,19,1
2023,790544,9/2/2023,9/2/2023,25,19,1
2023,790672,9/2/2023,9/2/2023,25,19,1
2023,790858,9/2/2023,9/2/2023,25,19,1
2023,790888,9/2/2023,9/2/2023,25,19,1
2023,790960,9/2/2023,9/2/2023,25,19,1
2023,790964,9/2/2023,9/2/2023,25,19,1
2023,790981,9/2/2023,9/2/2023,25,19,1
2023,791599,9/3/2023,9/3/2023,25,19,1
2023,791727,9/3/2023,9/3/2023,25,19,1
2023,791858,9/3/2023,9/3/2023,25,19,1
2023,791882,9/3/2023,9/3/2023,25,19,1
2023,792026,9/3/2023,9/3/2023,25,19,1
2023,792036,9/3/2023,9/3/2023,25,19,1
2023,792045,9/3/2023,9/3/2023,25,19,1
2023,792094,9/3/2023,9/3/2023,25,19,1
2023,792290,9/3/2023,9/3/2023,25,19,1
2023,792324,9/3/2023,9/3/2023,25,19,1
2023,793310,9/5/2023,9/5/2023,25,19,1
2023,793319,9/5/2023,9/5/2023,25,19,1
2023,793385,9/5/2023,9/5/2023,25,19,1
2023,793415,9/5/2023,9/5/2023,25,19,1
2023,793674,9/5/2023,9/5/2023,25,19,1
2023,793761,9/5/2023,9/5/2023,25,19,1
2023,793789,9/5/2023,9/5/2023,25,19,1
2023,793812,9/5/2023,9/5/2023,25,19,1
2023,794052,9/5/2023,9/5/2023,25,19,1
2023,798396,9/9/2023,9/9/2023,25,19,1
2023,798412,9/9/2023,9/9/2023,25,19,1
2023,798839,9/9/2023,9/9/2023,25,19,1
2023,798895,9/9/2023,9/9/2023,25,19,1
2023,799090,9/9/2023,9/9/2023,25,19,1
2023,799143,9/9/2023,9/9/2023,25,19,1
2023,799208,9/9/2023,9/9/2023,25,19,1
2023,800014,9/9/2023,9/9/2023,25,19,1
2023,800107,9/9/2023,9/9/2023,25,19,1
2023,801094,9/11/2023,9/11/2023,25,19,1
2023,801174,9/11/2023,9/11/2023,25,19,1
2023,801182,9/11/2023,9/11/2023,25,19,1
2023,801223,9/11/2023,9/11/2023,25,19,1
2023,801404,9/11/2023,9/11/2023,25,19,1
2023,801688,9/11/2023,9/11/2023,25,19,1
2023,,9/14/2023,9/14/2023,25,19,1
2023,,9/14/2023,9/14/2023,25,19,1
2023,803985,9/14/2023,9/14/2023,25,19,1
2023,804111,9/14/2023,9/14/2023,25,19,1
2023,804145,9/14/2023,9/14/2023,25,19,1
2023,804166,9/14/2023,9/14/2023,25,19,1
2023,804729,9/14/2023,9/14/2023,25,19,1
2023,805052,9/14/2023,9/14/2023,25,19,1
2023,805114,9/14/2023,9/14/2023,25,19,1
2023,807703,9/16/2023,9/16/2023,25,19,1
2023,807770,9/16/2023,9/16/2023,25,19,1
2023,808060,9/16/2023,9/16/2023,25,19,1
2023,808328,9/16/2023,9/16/2023,25,19,1
2023,808395,9/16/2023,9/16/2023,25,19,1
2023,808411,9/16/2023,9/16/2023,25,19,1
2023,808503,9/16/2023,9/16/2023,25,19,1
2023,808517,9/16/2023,9/16/2023,25,19,1
2023,808656,9/16/2023,9/16/2023,25,19,1
2023,808995,9/16/2023,9/16/2023,25,19,1
2023,809019,9/16/2023,9/16/2023,25,19,1
2023,809159,9/16/2023,9/16/2023,25,19,1
2023,807635,2023-09-16$$$,9/16/2023,25,19,1
2023,,9/19/2023,9/19/2023,25,19,1
2023,,9/19/2023,9/19/2023,25,19,1
2023,811310,9/19/2023,9/19/2023,25,19,1
2023,811497,9/19/2023,9/19/2023,25,19,1
2023,811887,9/19/2023,9/19/2023,25,19,1
2023,812278,9/19/2023,9/19/2023,25,19,1
2023,812349,9/19/2023,9/19/2023,25,19,1
2023,820147,9/25/2023,9/25/2023,25,19,1
2023,820370,9/25/2023,9/25/2023,25,19,1
2023,820528,9/25/2023,9/25/2023,25,19,1
2023,820643,9/25/2023,9/25/2023,25,19,1
2023,820851,9/25/2023,9/25/2023,25,19,1
2023,820856,9/25/2023,9/25/2023,25,19,1
2023,820868,9/25/2023,9/25/2023,25,19,1
2023,820951,9/25/2023,9/25/2023,25,19,1
2023,,9/28/2023,9/28/2023,25,19,1
2023,823191,9/28/2023,9/28/2023,25,19,1
2023,823296,9/28/2023,9/28/2023,25,19,1
2023,823352,9/28/2023,9/28/2023,25,19,1
2023,823352,9/28/2023,9/28/2023,25,19,1
2023,823362,9/28/2023,9/28/2023,25,19,1
2023,823530,9/28/2023,9/28/2023,25,19,1
2023,823570,9/28/2023,9/28/2023,25,19,1
2023,823777,9/28/2023,9/28/2023,25,19,1
2023,823841,9/28/2023,9/28/2023,25,19,1
2023,827771,9/30/2023,9/30/2023,25,19,1
2023,827936,9/30/2023,9/30/2023,25,19,1
2023,827967,9/30/2023,9/30/2023,25,19,1
2023,828316,9/30/2023,9/30/2023,25,19,1
2023,829256,9/30/2023,9/30/2023,25,19,1
2023,605714,5/4/2023,5/4/2023,26,19,1
2023,684530,6/22/2023,6/22/2023,26,19,1
2023,699932,7/1/2023,7/1/2023,26,19,1
2023,724467,7/17/2023,7/17/2023,26,19,1
2023,724497,7/17/2023,7/17/2023,26,19,1
2023,724617,7/17/2023,7/17/2023,26,19,1
2023,724846,7/17/2023,7/17/2023,26,19,1
2023,724990,7/17/2023,7/17/2023,26,19,1
2023,725033,7/17/2023,7/17/2023,26,19,1
2023,725078,7/17/2023,7/17/2023,26,19,1
2023,729947,7/21/2023,7/21/2023,26,19,1
2023,730074,7/21/2023,7/21/2023,26,19,1
2023,730339,7/21/2023,7/21/2023,26,19,1
2023,731043,2023-07-21!!!,7/21/2023,26,19,1
2023,-9999,7/22/2023,7/22/2023,26,19,1
2023,731545,7/22/2023,7/22/2023,26,19,1
2023,731957,7/22/2023,7/22/2023,26,19,1
2023,732134,7/22/2023,7/22/2023,26,19,1
2023,732801,7/22/2023,7/22/2023,26,19,1
2023,732999,7/22/2023,7/22/2023,26,19,1
2023,731637,2023-07-22###,7/22/2023,26,19,1
2023,-9999,7/23/2023,7/23/2023,26,19,1
2023,733158,7/23/2023,7/23/2023,26,19,1
2023,733163,7/23/2023,7/23/2023,26,19,1
2023,733318,7/23/2023,7/23/2023,26,19,1
2023,733363,7/23/2023,7/23/2023,26,19,1
2023,733421,7/23/2023,7/23/2023,26,19,1
2023,733571,7/23/2023,7/23/2023,26,19,1
2023,733734,7/23/2023,7/23/2023,26,19,1
2023,733804,7/23/2023,7/23/2023,26,19,1
2023,733867,7/23/2023,7/23/2023,26,19,1
2023,733870,7/23/2023,7/23/2023,26,19,1
2023,733882,7/23/2023,7/23/2023,26,19,1
2023,733950,7/23/2023,7/23/2023,26,19,1
2023,733963,7/23/2023,7/23/2023,26,19,1
2023,734202,7/23/2023,7/23/2023,26,19,1
2023,733636,2023-07-23 $$$,7/23/2023,26,19,1
2023,,7/28/2023,7/28/2023,26,19,1
2023,740050,7/28/2023,7/28/2023,26,19,1
2023,740061,7/28/2023,7/28/2023,26,19,1
2023,740225,7/28/2023,7/28/2023,26,19,1
2023,740253,7/28/2023,7/28/2023,26,19,1
2023,740615,7/28/2023,7/28/2023,26,19,1
2023,740842,7/28/2023,7/28/2023,26,19,1
2023,741787,7/28/2023,7/28/2023,26,19,1
2023,752685,8/5/2023,8/5/2023,26,19,1
2023,753002,8/5/2023,8/5/2023,26,19,1
2023,753052,8/5/2023,8/5/2023,26,19,1
2023,753464,8/5/2023,8/5/2023,26,19,1
2023,753655,8/5/2023,8/5/2023,26,19,1
2023,754134,8/5/2023,8/5/2023,26,19,1
2023,754167,8/5/2023,8/5/2023,26,19,1
2023,,8/11/2023,8/11/2023,26,19,1
2023,760450,8/11/2023,8/11/2023,26,19,1
2023,760874,8/11/2023,8/11/2023,26,19,1
2023,760983,8/11/2023,8/11/2023,26,19,1
2023,761082,8/11/2023,8/11/2023,26,19,1
2023,761445,8/11/2023,8/11/2023,26,19,1
2023,761568,8/11/2023,8/11/2023,26,19,1
2023,778123,8/24/2023,8/24/2023,26,19,1
2023,778192,8/24/2023,8/24/2023,26,19,1
2023,798318,9/9/2023,9/9/2023,26,19,1
2023,798974,9/9/2023,9/9/2023,26,19,1
2023,799000,9/9/2023,9/9/2023,26,19,1
2023,799022,9/9/2023,9/9/2023,26,19,1
2023,799451,9/9/2023,9/9/2023,26,19,1
2023,799472,9/9/2023,9/9/2023,26,19,1
2023,799582,9/9/2023,9/9/2023,26,19,1
2023,799697,9/9/2023,9/9/2023,26,19,1
2023,799879,9/9/2023,9/9/2023,26,19,1
2023,,9/11/2023,9/11/2023,26,19,1
2023,801208,9/11/2023,9/11/2023,26,19,1
2023,801235,9/11/2023,9/11/2023,26,19,1
2023,801659,9/11/2023,9/11/2023,26,19,1
2023,801744,9/11/2023,9/11/2023,26,19,1
2023,801869,9/11/2023,9/11/2023,26,19,1
2023,,9/16/2023,9/16/2023,26,19,1
2023,807956,9/16/2023,9/16/2023,26,19,1
2023,808344,9/16/2023,9/16/2023,26,19,1
2023,808387,9/16/2023,9/16/2023,26,19,1
2023,809109,9/16/2023,9/16/2023,26,19,1
2023,,9/22/2023,9/22/2023,26,19,1
2023,815421,9/22/2023,9/22/2023,26,19,1
2023,815606,9/22/2023,9/22/2023,26,19,1
2023,816020,9/22/2023,9/22/2023,26,19,1
2023,816043,9/22/2023,9/22/2023,26,19,1
2023,816575,9/22/2023,9/22/2023,26,19,1
2023,816779,9/22/2023,9/22/2023,26,19,1
2023,825141,9/29/2023,9/29/2023,26,19,1
2023,825324,9/29/2023,9/29/2023,26,19,1
2023,825597,9/29/2023,9/29/2023,26,19,1
2023,825705,9/29/2023,9/29/2023,26,19,1
2023,825975,9/29/2023,9/29/2023,26,19,1
2023,826773,9/29/2023,9/29/2023,26,19,1
2023,826811,9/29/2023,9/29/2023,26,19,1
2023,826950,9/29/2023,9/29/2023,26,19,1
2023,827053,9/29/2023,9/29/2023,26,19,1
2023,432579,1/8/2023,1/8/2023,27,19,1
2023,435618,1/11/2023,1/11/2023,27,19,1
2023,454185,1/25/2023,1/25/2023,27,19,1
2023,511395,3/5/2023,3/5/2023,27,19,1
2023,525940,3/16/2023,3/16/2023,27,19,1
2023,603411,5/2/2023,5/2/2023,27,19,1
2023,603884,5/2/2023,5/2/2023,27,19,1
2023,682298,6/21/2023,6/21/2023,27,19,1
2023,722759,7/16/2023,7/16/2023,27,19,1
2023,722797,7/16/2023,7/16/2023,27,19,1
2023,723301,7/16/2023,7/16/2023,27,19,1
2023,723308,7/16/2023,7/16/2023,27,19,1
2023,723318,7/16/2023,7/16/2023,27,19,1
2023,723342,7/16/2023,7/16/2023,27,19,1
2023,723458,7/16/2023,7/16/2023,27,19,1
2023,723980,7/16/2023,7/16/2023,27,19,1
2023,724031,7/16/2023,7/16/2023,27,19,1
2023,725853,7/18/2023,7/18/2023,27,19,1
2023,726195,7/18/2023,7/18/2023,27,19,1
2023,740605,7/28/2023,7/28/2023,27,19,1
2023,740849,7/28/2023,7/28/2023,27,19,1
2023,741159,7/28/2023,7/28/2023,27,19,1
2023,757049,8/8/2023,8/8/2023,27,19,1
2023,769514,8/17/2023,8/17/2023,27,19,1
2023,769550,8/17/2023,8/17/2023,27,19,1
2023,777289,8/24/2023,8/24/2023,27,19,1
2023,777290,8/24/2023,8/24/2023,27,19,1
2023,777367,8/24/2023,8/24/2023,27,19,1
2023,777792,8/24/2023,8/24/2023,27,19,1
2023,777883,8/24/2023,8/24/2023,27,19,1
2023,777891,8/24/2023,8/24/2023,27,19,1
2023,777910,8/24/2023,8/24/2023,27,19,1
2023,777976,8/24/2023,8/24/2023,27,19,1
2023,778278,8/24/2023,8/24/2023,27,19,1
2023,,8/25/2023,8/25/2023,27,19,1
2023,778503,8/25/2023,8/25/2023,27,19,1
2023,778632,8/25/2023,8/25/2023,27,19,1
2023,778835,8/25/2023,8/25/2023,27,19,1
2023,779111,8/25/2023,8/25/2023,27,19,1
2023,779318,8/25/2023,8/25/2023,27,19,1
2023,779404,8/25/2023,8/25/2023,27,19,1
2023,780359,8/26/2023,8/26/2023,27,19,1
2023,780455,8/26/2023,8/26/2023,27,19,1
2023,780492,8/26/2023,8/26/2023,27,19,1
2023,780562,8/26/2023,8/26/2023,27,19,1
2023,781425,8/26/2023,8/26/2023,27,19,1
2023,781683,8/26/2023,8/26/2023,27,19,1
2023,-9999,8/31/2023,8/31/2023,27,19,1
2023,786303,8/31/2023,8/31/2023,27,19,1
2023,786426,8/31/2023,8/31/2023,27,19,1
2023,786556,8/31/2023,8/31/2023,27,19,1
2023,786567,8/31/2023,8/31/2023,27,19,1
2023,786736,8/31/2023,8/31/2023,27,19,1
2023,786743,8/31/2023,8/31/2023,27,19,1
2023,787146,8/31/2023,8/31/2023,27,19,1
2023,787303,8/31/2023,8/31/2023,27,19,1
2023,-9999,9/4/2023,9/4/2023,27,19,1
2023,792642,9/4/2023,9/4/2023,27,19,1
2023,792768,9/4/2023,9/4/2023,27,19,1
2023,793012,9/4/2023,9/4/2023,27,19,1
2023,793133,9/4/2023,9/4/2023,27,19,1
2023,793218,9/4/2023,9/4/2023,27,19,1
2023,-9999,9/14/2023,9/14/2023,27,19,1
2023,804021,9/14/2023,9/14/2023,27,19,1
2023,804591,9/14/2023,9/14/2023,27,19,1
2023,804720,9/14/2023,9/14/2023,27,19,1
2023,804759,9/14/2023,9/14/2023,27,19,1
2023,804841,9/14/2023,9/14/2023,27,19,1
2023,804867,9/14/2023,9/14/2023,27,19,1
2023,805097,9/14/2023,9/14/2023,27,19,1
2023,805147,9/14/2023,9/14/2023,27,19,1
2023,805231,9/14/2023,9/14/2023,27,19,1
2023,805588,9/15/2023,9/15/2023,27,19,1
2023,806165,9/15/2023,9/15/2023,27,19,1
2023,806204,9/15/2023,9/15/2023,27,19,1
2023,806289,9/15/2023,9/15/2023,27,19,1
2023,806643,9/15/2023,9/15/2023,27,19,1
2023,806776,9/15/2023,9/15/2023,27,19,1
2023,,9/18/2023,9/18/2023,27,19,1
2023,810319,9/18/2023,9/18/2023,27,19,1
2023,810445,9/18/2023,9/18/2023,27,19,1
2023,810505,9/18/2023,9/18/2023,27,19,1
2023,810511,9/18/2023,9/18/2023,27,19,1
2023,810967,9/18/2023,9/18/2023,27,19,1
2023,811201,9/18/2023,9/18/2023,27,19,1
2023,810967,2023-09-18@@,9/18/2023,27,19,1
2023,811445,9/19/2023,9/19/2023,27,19,1
2023,811490,9/19/2023,9/19/2023,27,19,1
2023,811490,9/19/2023,9/19/2023,27,19,1
2023,811496,9/19/2023,9/19/2023,27,19,1
2023,811508,9/19/2023,9/19/2023,27,19,1
2023,811780,9/19/2023,9/19/2023,27,19,1
2023,811789,9/19/2023,9/19/2023,27,19,1
2023,812376,9/19/2023,9/19/2023,27,19,1
2023,815132,9/22/2023,9/22/2023,27,19,1
2023,815637,9/22/2023,9/22/2023,27,19,1
2023,816205,9/22/2023,9/22/2023,27,19,1
2023,816326,9/22/2023,9/22/2023,27,19,1
2023,816426,9/22/2023,9/22/2023,27,19,1
2023,816428,9/22/2023,9/22/2023,27,19,1
2023,816514,9/22/2023,9/22/2023,27,19,1
2023,,9/23/2023,9/23/2023,27,19,1
2023,817132,9/23/2023,9/23/2023,27,19,1
2023,817481,9/23/2023,9/23/2023,27,19,1
2023,817531,9/23/2023,9/23/2023,27,19,1
2023,817551,9/23/2023,9/23/2023,27,19,1
2023,817857,9/23/2023,9/23/2023,27,19,1
2023,817886,9/23/2023,9/23/2023,27,19,1
2023,818224,9/23/2023,9/23/2023,27,19,1
2023,819142,9/23/2023,9/23/2023,27,19,1
2023,516802,3/10/2023,3/10/2023,28,19,1
2023,649744,5/31/2023,5/31/2023,28,19,1
2023,699655,7/1/2023,7/1/2023,28,19,1
2023,699741,7/1/2023,7/1/2023,28,19,1
2023,727756,7/20/2023,7/20/2023,28,19,1
2023,727895,7/20/2023,7/20/2023,28,19,1
2023,728369,7/20/2023,7/20/2023,28,19,1
2023,728452,7/20/2023,7/20/2023,28,19,1
2023,740252,7/28/2023,7/28/2023,28,19,1
2023,740423,7/28/2023,7/28/2023,28,19,1
2023,741420,7/28/2023,7/28/2023,28,19,1
2023,741687,7/28/2023,7/28/2023,28,19,1
2023,,8/4/2023,8/4/2023,28,19,1
2023,750891,8/4/2023,8/4/2023,28,19,1
2023,750907,8/4/2023,8/4/2023,28,19,1
2023,,8/5/2023,8/5/2023,28,19,1
2023,-9999,8/5/2023,8/5/2023,28,19,1
2023,752573,8/5/2023,8/5/2023,28,19,1
2023,752594,8/5/2023,8/5/2023,28,19,1
2023,752814,8/5/2023,8/5/2023,28,19,1
2023,752871,8/5/2023,8/5/2023,28,19,1
2023,753087,8/5/2023,8/5/2023,28,19,1
2023,753102,8/5/2023,8/5/2023,28,19,1
2023,753113,8/5/2023,8/5/2023,28,19,1
2023,753278,8/5/2023,8/5/2023,28,19,1
2023,753317,8/5/2023,8/5/2023,28,19,1
2023,753515,8/5/2023,8/5/2023,28,19,1
2023,753580,8/5/2023,8/5/2023,28,19,1
2023,753643,8/5/2023,8/5/2023,28,19,1
2023,753789,8/5/2023,8/5/2023,28,19,1
2023,753069,2023-08-05!!!,8/5/2023,28,19,1
2023,,8/20/2023,8/20/2023,28,19,1
2023,774325,8/20/2023,8/20/2023,28,19,1
2023,-9999,9/3/2023,9/3/2023,28,19,1
2023,791588,9/3/2023,9/3/2023,28,19,1
2023,792260,9/3/2023,9/3/2023,28,19,1
2023,802278,9/12/2023,9/12/2023,28,19,1
2023,802350,9/12/2023,9/12/2023,28,19,1
2023,802354,9/12/2023,9/12/2023,28,19,1
2023,802386,9/12/2023,9/12/2023,28,19,1
2023,802395,9/12/2023,9/12/2023,28,19,1
2023,802534,9/12/2023,9/12/2023,28,19,1
2023,802548,9/12/2023,9/12/2023,28,19,1
2023,802643,9/12/2023,9/12/2023,28,19,1
2023,811425,9/19/2023,9/19/2023,28,19,1
2023,811665,9/19/2023,9/19/2023,28,19,1
2023,811760,9/19/2023,9/19/2023,28,19,1
2023,811897,9/19/2023,9/19/2023,28,19,1
2023,811974,9/19/2023,9/19/2023,28,19,1
2023,812179,9/19/2023,9/19/2023,28,19,1
2023,812181,9/19/2023,9/19/2023,28,19,1
2023,812266,9/19/2023,9/19/2023,28,19,1
2023,812540,9/20/2023,9/20/2023,28,19,1
2023,813174,9/20/2023,9/20/2023,28,19,1
2023,813305,9/20/2023,9/20/2023,28,19,1
2023,,9/30/2023,9/30/2023,28,19,1
2023,,9/30/2023,9/30/2023,28,19,1
2023,-9999,9/30/2023,9/30/2023,28,19,1
2023,827405,9/30/2023,9/30/2023,28,19,1
2023,827440,9/30/2023,9/30/2023,28,19,1
2023,827475,9/30/2023,9/30/2023,28,19,1
2023,827646,9/30/2023,9/30/2023,28,19,1
2023,827694,9/30/2023,9/30/2023,28,19,1
2023,827821,9/30/2023,9/30/2023,28,19,1
2023,827842,9/30/2023,9/30/2023,28,19,1
2023,827847,9/30/2023,9/30/2023,28,19,1
2023,827899,9/30/2023,9/30/2023,28,19,1
2023,827968,9/30/2023,9/30/2023,28,19,1
2023,767260,8/15/2023,8/15/2023,11,18,1
2023,-9999,2023-08-15$$$,8/15/2023,11,18,1
2023,,8/19/2023,8/19/2023,11,18,1
2023,-9999,8/19/2023,8/19/2023,11,18,1
2023,771902,8/19/2023,8/19/2023,11,18,1
2023,772025,8/19/2023,8/19/2023,11,18,1
2023,772198,8/19/2023,8/19/2023,11,18,1
2023,772507,8/19/2023,8/19/2023,11,18,1
2023,772611,8/19/2023,8/19/2023,11,18,1
2023,772658,8/19/2023,8/19/2023,11,18,1
2023,772886,8/19/2023,8/19/2023,11,18,1
2023,772898,8/19/2023,8/19/2023,11,18,1
2023,773023,8/19/2023,8/19/2023,11,18,1
2023,773056,8/19/2023,8/19/2023,11,18,1
2023,773234,8/19/2023,8/19/2023,11,18,1
2023,773297,8/19/2023,8/19/2023,11,18,1
2023,773349,8/19/2023,8/19/2023,11,18,1
2023,773372,8/19/2023,8/19/2023,11,18,1
2023,776410,8/23/2023,8/23/2023,11,18,1
2023,776523,8/23/2023,8/23/2023,11,18,1
2023,776707,8/23/2023,8/23/2023,11,18,1
2023,776821,8/23/2023,8/23/2023,11,18,1
2023,777072,8/23/2023,8/23/2023,11,18,1
2023,777072,8/23/2023,8/23/2023,11,18,1
2023,777137,8/23/2023,8/23/2023,11,18,1
2023,793434,9/5/2023,9/5/2023,11,18,1
2023,793633,9/5/2023,9/5/2023,11,18,1
2023,793669,9/5/2023,9/5/2023,11,18,1
2023,,9/11/2023,9/11/2023,11,18,1
2023,801283,9/11/2023,9/11/2023,11,18,1
2023,801371,9/11/2023,9/11/2023,11,18,1
2023,801387,9/11/2023,9/11/2023,11,18,1
2023,801461,9/11/2023,9/11/2023,11,18,1
2023,801542,9/11/2023,9/11/2023,11,18,1
2023,801557,9/11/2023,9/11/2023,11,18,1
2023,801625,9/11/2023,9/11/2023,11,18,1
2023,801689,9/11/2023,9/11/2023,11,18,1
2023,801738,9/11/2023,9/11/2023,11,18,1
2023,801894,9/11/2023,9/11/2023,11,18,1
2023,821116,9/26/2023,9/26/2023,11,18,1
2023,821126,9/26/2023,9/26/2023,11,18,1
2023,821148,9/26/2023,9/26/2023,11,18,1
2023,821234,9/26/2023,9/26/2023,11,18,1
2023,821257,9/26/2023,9/26/2023,11,18,1
2023,821261,9/26/2023,9/26/2023,11,18,1
2023,821261,9/26/2023,9/26/2023,11,18,1
2023,821265,9/26/2023,9/26/2023,11,18,1
2023,821428,9/26/2023,9/26/2023,11,18,1
2023,821632,9/26/2023,9/26/2023,11,18,1
2023,821711,9/26/2023,9/26/2023,11,18,1
2023,821850,9/26/2023,9/26/2023,11,18,1
2023,822025,9/26/2023,9/26/2023,11,18,1
2023,822025,9/26/2023,9/26/2023,11,18,1
2023,,2023-01-27 ###,1/27/2023,12,18,1
2023,-9999,2/15/2023,2/15/2023,12,18,1
2023,568379,4/10/2023,4/10/2023,12,18,1
2023,629629,5/19/2023,5/19/2023,12,18,1
2023,738611,7/27/2023,7/27/2023,12,18,1
2023,738653,7/27/2023,7/27/2023,12,18,1
2023,739378,7/27/2023,7/27/2023,12,18,1
2023,739567,7/27/2023,7/27/2023,12,18,1
2023,749420,8/3/2023,8/3/2023,12,18,1
2023,749476,8/3/2023,8/3/2023,12,18,1
2023,749564,8/3/2023,8/3/2023,12,18,1
2023,749977,8/3/2023,8/3/2023,12,18,1
2023,750237,8/3/2023,8/3/2023,12,18,1
2023,750531,8/3/2023,8/3/2023,12,18,1
2023,750617,8/3/2023,8/3/2023,12,18,1
2023,750629,8/3/2023,8/3/2023,12,18,1
2023,750692,8/3/2023,8/3/2023,12,18,1
2023,,8/6/2023,8/6/2023,12,18,1
2023,754343,8/6/2023,8/6/2023,12,18,1
