Cal_Year,Sale_ID,Date,Cal_Date,Store_ID,Product_ID,Units
2022,360425,11/21/2022,11/21/2022,33,33,
2022,395613,12/16/2022,12/16/2022,36,33,
2022,347824,2022-11-12 !!!,11/12/2022,38,33,
2022,388799,12/11/2022,12/11/2022,41,33,
2022,369972,11/28/2022,11/28/2022,42,33,
2022,370012,11/28/2022,11/28/2022,42,33,
2022,346817,11/11/2022,11/11/2022,44,33,
2022,372793,12/1/2022,12/1/2022,46,33,
2022,345509,11/10/2022,11/10/2022,,34,
2022,357696,11/19/2022,11/19/2022,,34,
2022,332945,10/31/2022,10/31/2022,4,34,
2022,332962,10/31/2022,10/31/2022,4,34,
2022,373064,12/1/2022,12/1/2022,4,34,
2022,334738,11/1/2022,11/1/2022,5,34,
2022,360150,11/20/2022,11/20/2022,9,34,
2022,362832,11/23/2022,11/23/2022,18,34,
2022,416187,12/29/2022,12/29/2022,19,34,
2022,-9999,12/1/2022,12/1/2022,21,34,
2022,389989,2022-12-13$$$,12/13/2022,21,34,
2022,,12/21/2022,12/21/2022,21,34,
2022,403645,12/21/2022,12/21/2022,21,34,
2022,403694,2022-12-21###,12/21/2022,21,34,
2022,403928,12/21/2022,12/21/2022,23,34,
2022,394479,12/16/2022,12/16/2022,26,34,
2022,349939,11/13/2022,11/13/2022,27,34,
2022,,12/9/2022,12/9/2022,27,34,
2022,378623,12/4/2022,12/4/2022,30,34,
2022,378799,12/4/2022,12/4/2022,30,34,
2022,378920,12/4/2022,12/4/2022,30,34,
2022,379235,12/5/2022,12/5/2022,30,34,
2022,384746,12/9/2022,12/9/2022,30,34,
2022,410178,12/25/2022,12/25/2022,30,34,
2022,411467,12/25/2022,12/25/2022,30,34,
2022,336191,11/2/2022,11/2/2022,39,34,
2022,327747,10/27/2022,10/27/2022,44,34,
2022,328221,10/27/2022,10/27/2022,44,34,
2022,351789,11/15/2022,11/15/2022,46,34,
2022,393088,12/15/2022,12/15/2022,46,34,
2022,393348,12/15/2022,12/15/2022,46,34,
2022,413197,12/27/2022,12/27/2022,47,34,
2022,368648,11/26/2022,11/26/2022,4,35,
2022,398232,12/18/2022,12/18/2022,6,35,
2022,399044,12/18/2022,12/18/2022,6,35,
2022,379443,12/5/2022,12/5/2022,8,35,
2022,380033,12/5/2022,12/5/2022,8,35,
2022,,12/19/2022,12/19/2022,18,35,
2022,376401,12/3/2022,12/3/2022,22,35,
2022,416121,12/29/2022,12/29/2022,22,35,
2022,381899,12/7/2022,12/7/2022,41,35,
2022,344576,11/9/2022,11/9/2022,42,35,
2022,344482,2022-11-09!!!,11/9/2022,42,35,
2022,404843,2022-12-22!!!,12/22/2022,48,35,
2022,,11/16/2022,11/16/2022,49,35,
2022,351575,11/15/2022,11/15/2022,50,35,
2022,340099,11/5/2022,11/5/2022,,,-9999
2022,344730,11/10/2022,11/10/2022,,,-9999
2022,355773,11/18/2022,11/18/2022,,,-9999
2022,396804,12/17/2022,12/17/2022,,,-9999
2022,401637,12/20/2022,12/20/2022,,,-9999
2022,409421,2022-12-24@@,12/24/2022,,,-9999
2022,352845,11/16/2022,11/16/2022,1,,-9999
2022,350611,11/14/2022,11/14/2022,3,,-9999
2022,355045,11/17/2022,11/17/2022,3,,-9999
2022,381928,12/7/2022,12/7/2022,3,,-9999
2022,391030,12/13/2022,12/13/2022,4,,-9999
2022,376223,12/3/2022,12/3/2022,6,,-9999
2022,419637,12/31/2022,12/31/2022,6,,-9999
2022,407046,12/23/2022,12/23/2022,7,,-9999
2022,420832,12/31/2022,12/31/2022,7,,-9999
2022,383017,12/8/2022,12/8/2022,8,,-9999
2022,402704,12/21/2022,12/21/2022,9,,-9999
2022,345992,11/11/2022,11/11/2022,10,,-9999
2022,339941,11/5/2022,11/5/2022,11,,-9999
2022,366005,11/25/2022,11/25/2022,11,,-9999
2022,333185,10/31/2022,10/31/2022,13,,-9999
2022,390353,12/13/2022,12/13/2022,13,,-9999
2022,338105,11/4/2022,11/4/2022,14,,-9999
2022,379033,12/4/2022,12/4/2022,14,,-9999
2022,417501,12/30/2022,12/30/2022,14,,-9999
2022,376566,12/3/2022,12/3/2022,15,,-9999
2022,376568,12/3/2022,12/3/2022,15,,-9999
2022,391389,12/14/2022,12/14/2022,15,,-9999
2022,377150,12/3/2022,12/3/2022,17,,-9999
2022,-9999,12/13/2022,12/13/2022,17,,-9999
2022,394848,12/16/2022,12/16/2022,17,,-9999
2022,403750,12/21/2022,12/21/2022,17,,-9999
2022,330035,10/29/2022,10/29/2022,19,,-9999
2022,339589,11/4/2022,11/4/2022,19,,-9999
2022,413121,12/27/2022,12/27/2022,19,,-9999
2022,362275,2022-11-22!!!,11/22/2022,20,,-9999
2022,377709,12/3/2022,12/3/2022,20,,-9999
2022,382931,12/8/2022,12/8/2022,20,,-9999
2022,353020,11/16/2022,11/16/2022,21,,-9999
2022,393471,12/15/2022,12/15/2022,21,,-9999
2022,414326,12/28/2022,12/28/2022,21,,-9999
2022,369455,11/27/2022,11/27/2022,22,,-9999
2022,403419,12/21/2022,12/21/2022,23,,-9999
2022,342061,11/6/2022,11/6/2022,25,,-9999
2022,352393,11/15/2022,11/15/2022,27,,-9999
2022,383564,12/8/2022,12/8/2022,27,,-9999
2022,399533,12/19/2022,12/19/2022,27,,-9999
2022,403122,12/21/2022,12/21/2022,28,,-9999
2022,404688,12/22/2022,12/22/2022,28,,-9999
2022,388854,12/12/2022,12/12/2022,31,,-9999
2022,329780,10/28/2022,10/28/2022,33,,-9999
2022,,11/2/2022,11/2/2022,34,,-9999
2022,338908,11/4/2022,11/4/2022,35,,-9999
2022,374728,12/2/2022,12/2/2022,35,,-9999
2022,-9999,12/25/2022,12/25/2022,36,,-9999
2022,416509,12/29/2022,12/29/2022,36,,-9999
2022,335610,11/2/2022,11/2/2022,37,,-9999
2022,365451,11/25/2022,11/25/2022,37,,-9999
2022,337361,11/3/2022,11/3/2022,41,,-9999
2022,351283,11/14/2022,11/14/2022,41,,-9999
2022,380761,12/6/2022,12/6/2022,41,,-9999
2022,349000,11/12/2022,11/12/2022,42,,-9999
2022,398662,12/18/2022,12/18/2022,42,,-9999
2022,404974,12/22/2022,12/22/2022,42,,-9999
2022,407435,12/24/2022,12/24/2022,42,,-9999
2022,391265,12/14/2022,12/14/2022,44,,-9999
2022,409613,12/24/2022,12/24/2022,44,,-9999
2022,413483,12/27/2022,12/27/2022,44,,-9999
2022,347703,11/11/2022,11/11/2022,45,,-9999
2022,405592,12/23/2022,12/23/2022,45,,-9999
2022,373823,12/1/2022,12/1/2022,46,,-9999
2022,352293,11/15/2022,11/15/2022,47,,-9999
2022,392529,12/14/2022,12/14/2022,47,,-9999
2022,409574,12/24/2022,12/24/2022,49,,-9999
2022,329327,10/28/2022,10/28/2022,,-9999,-9999
2022,381957,12/7/2022,12/7/2022,-9999,-9999,-9999
2022,394650,12/16/2022,12/16/2022,-9999,-9999,-9999
2022,351054,11/14/2022,11/14/2022,1,-9999,-9999
2022,392141,12/14/2022,12/14/2022,1,-9999,-9999
2022,369297,11/27/2022,11/27/2022,3,-9999,-9999
2022,417572,12/30/2022,12/30/2022,6,-9999,-9999
2022,330743,10/29/2022,10/29/2022,8,-9999,-9999
2022,410605,12/25/2022,12/25/2022,10,-9999,-9999
2022,331615,10/30/2022,10/30/2022,15,-9999,-9999
2022,417955,12/30/2022,12/30/2022,15,-9999,-9999
2022,362113,11/22/2022,11/22/2022,17,-9999,-9999
2022,400766,12/20/2022,12/20/2022,18,-9999,-9999
2022,369358,11/27/2022,11/27/2022,20,-9999,-9999
2022,393539,12/15/2022,12/15/2022,21,-9999,-9999
2022,376455,12/3/2022,12/3/2022,22,-9999,-9999
2022,409076,12/24/2022,12/24/2022,25,-9999,-9999
2022,377981,12/4/2022,12/4/2022,26,-9999,-9999
2022,338021,11/4/2022,11/4/2022,27,-9999,-9999
2022,412440,12/26/2022,12/26/2022,30,-9999,-9999
2022,406877,12/23/2022,12/23/2022,31,-9999,-9999
2022,391820,12/14/2022,12/14/2022,36,-9999,-9999
2022,365819,11/25/2022,11/25/2022,37,-9999,-9999
2022,360881,11/21/2022,11/21/2022,39,-9999,-9999
2022,,12/17/2022,12/17/2022,41,-9999,-9999
2022,329284,10/28/2022,10/28/2022,44,-9999,-9999
2022,331887,10/30/2022,10/30/2022,46,-9999,-9999
2022,349353,11/12/2022,11/12/2022,46,-9999,-9999
2022,384326,12/9/2022,12/9/2022,46,-9999,-9999
2022,385903,12/10/2022,12/10/2022,46,-9999,-9999
2022,,12/13/2022,12/13/2022,46,-9999,-9999
2022,353342,11/16/2022,11/16/2022,48,-9999,-9999
2022,357833,11/19/2022,11/19/2022,48,-9999,-9999
2022,373896,12/1/2022,12/1/2022,49,-9999,-9999
2022,383921,12/8/2022,12/8/2022,50,-9999,-9999
2022,352318,11/15/2022,11/15/2022,,1,-9999
2022,367388,11/26/2022,11/26/2022,,1,-9999
2022,367878,11/26/2022,11/26/2022,,1,-9999
2022,355840,11/18/2022,11/18/2022,-9999,1,-9999
2022,359040,11/20/2022,11/20/2022,1,1,-9999
2022,371710,11/30/2022,11/30/2022,1,1,-9999
2022,343442,11/8/2022,11/8/2022,2,1,-9999
2022,361731,11/22/2022,11/22/2022,2,1,-9999
2022,,12/17/2022,12/17/2022,2,1,-9999
2022,,12/17/2022,12/17/2022,3,1,-9999
2022,382362,12/7/2022,12/7/2022,4,1,-9999
2022,401027,12/20/2022,12/20/2022,6,1,-9999
2022,411438,12/25/2022,12/25/2022,6,1,-9999
2022,418966,12/31/2022,12/31/2022,6,1,-9999
2022,393721,12/15/2022,12/15/2022,8,1,-9999
2022,334659,11/1/2022,11/1/2022,9,1,-9999
2022,362254,11/22/2022,11/22/2022,9,1,-9999
2022,414180,12/27/2022,12/27/2022,9,1,-9999
2022,354343,11/17/2022,11/17/2022,10,1,-9999
2022,368822,11/27/2022,11/27/2022,10,1,-9999
2022,391498,12/14/2022,12/14/2022,10,1,-9999
2022,371863,11/30/2022,11/30/2022,13,1,-9999
2022,381533,12/7/2022,12/7/2022,13,1,-9999
2022,391738,12/14/2022,12/14/2022,14,1,-9999
2022,409714,12/25/2022,12/25/2022,15,1,-9999
2022,411499,2022-12-25###,12/25/2022,15,1,-9999
2022,355487,11/18/2022,11/18/2022,16,1,-9999
2022,382471,12/8/2022,12/8/2022,16,1,-9999
2022,373383,12/1/2022,12/1/2022,17,1,-9999
2022,346158,11/11/2022,11/11/2022,18,1,-9999
2022,360547,11/21/2022,11/21/2022,18,1,-9999
2022,410061,12/25/2022,12/25/2022,19,1,-9999
2022,396962,12/17/2022,12/17/2022,20,1,-9999
2022,384970,12/9/2022,12/9/2022,21,1,-9999
2022,409753,12/25/2022,12/25/2022,21,1,-9999
2022,338072,11/4/2022,11/4/2022,22,1,-9999
2022,,11/5/2022,11/5/2022,23,1,-9999
2022,358039,11/19/2022,11/19/2022,23,1,-9999
2022,353322,11/16/2022,11/16/2022,24,1,-9999
2022,362258,11/22/2022,11/22/2022,24,1,-9999
2022,388001,12/11/2022,12/11/2022,26,1,-9999
2022,,11/4/2022,11/4/2022,27,1,-9999
2022,366672,11/25/2022,11/25/2022,28,1,-9999
2022,370358,11/29/2022,11/29/2022,29,1,-9999
2022,357714,11/19/2022,11/19/2022,30,1,-9999
2022,360426,11/21/2022,11/21/2022,31,1,-9999
2022,389607,12/12/2022,12/12/2022,31,1,-9999
2022,405835,12/23/2022,12/23/2022,31,1,-9999
2022,342128,11/7/2022,11/7/2022,32,1,-9999
2022,390229,12/13/2022,12/13/2022,33,1,-9999
2022,407503,12/24/2022,12/24/2022,33,1,-9999
2022,364726,11/24/2022,11/24/2022,34,1,-9999
2022,377839,12/3/2022,12/3/2022,36,1,-9999
2022,369258,11/27/2022,11/27/2022,37,1,-9999
2022,341361,11/6/2022,11/6/2022,38,1,-9999
2022,334267,2022-11-01###,11/1/2022,39,1,-9999
2022,372741,12/1/2022,12/1/2022,39,1,-9999
2022,348982,11/12/2022,11/12/2022,40,1,-9999
2022,349297,11/12/2022,11/12/2022,41,1,-9999
2022,419048,12/31/2022,12/31/2022,43,1,-9999
2022,376407,12/3/2022,12/3/2022,45,1,-9999
2022,412206,12/26/2022,12/26/2022,46,1,-9999
2022,417724,12/30/2022,12/30/2022,46,1,-9999
2022,349461,11/13/2022,11/13/2022,47,1,-9999
2022,361372,11/22/2022,11/22/2022,47,1,-9999
2022,400247,12/19/2022,12/19/2022,47,1,-9999
2022,334783,11/2/2022,11/2/2022,48,1,-9999
2022,391342,12/14/2022,12/14/2022,49,1,-9999
2022,387116,12/10/2022,12/10/2022,,2,-9999
2022,408226,12/24/2022,12/24/2022,,2,-9999
2022,358098,11/19/2022,11/19/2022,-9999,2,-9999
2022,388383,12/11/2022,12/11/2022,-9999,2,-9999
2022,355334,11/18/2022,11/18/2022,1,2,-9999
2022,351498,11/15/2022,11/15/2022,2,2,-9999
2022,356610,11/18/2022,11/18/2022,3,2,-9999
2022,378495,12/4/2022,12/4/2022,3,2,-9999
2022,331535,10/30/2022,10/30/2022,4,2,-9999
2022,401566,12/20/2022,12/20/2022,4,2,-9999
2022,,11/4/2022,11/4/2022,7,2,-9999
2022,365140,11/25/2022,11/25/2022,8,2,-9999
2022,342689,11/7/2022,11/7/2022,9,2,-9999
2022,,11/20/2022,11/20/2022,9,2,-9999
2022,394047,12/15/2022,12/15/2022,9,2,-9999
2022,394490,12/16/2022,12/16/2022,9,2,-9999
2022,339080,11/4/2022,11/4/2022,11,2,-9999
2022,367281,11/26/2022,11/26/2022,14,2,-9999
2022,369739,11/28/2022,11/28/2022,14,2,-9999
2022,345493,11/10/2022,11/10/2022,15,2,-9999
2022,354517,11/17/2022,11/17/2022,15,2,-9999
2022,336886,11/3/2022,11/3/2022,17,2,-9999
2022,352341,11/15/2022,11/15/2022,17,2,-9999
2022,-9999,11/13/2022,11/13/2022,21,2,-9999
2022,372190,11/30/2022,11/30/2022,21,2,-9999
2022,343288,11/8/2022,11/8/2022,22,2,-9999
2022,,11/23/2022,11/23/2022,23,2,-9999
2022,382406,12/8/2022,12/8/2022,25,2,-9999
2022,385495,12/9/2022,12/9/2022,27,2,-9999
2022,393681,12/15/2022,12/15/2022,27,2,-9999
2022,355579,11/18/2022,11/18/2022,28,2,-9999
2022,412087,12/26/2022,12/26/2022,28,2,-9999
2022,384316,12/9/2022,12/9/2022,30,2,-9999
2022,330795,10/29/2022,10/29/2022,31,2,-9999
2022,349157,11/12/2022,11/12/2022,31,2,-9999
2022,366681,11/25/2022,11/25/2022,31,2,-9999
2022,376690,12/3/2022,12/3/2022,31,2,-9999
2022,,10/31/2022,10/31/2022,32,2,-9999
2022,333002,10/31/2022,10/31/2022,32,2,-9999
2022,366034,11/25/2022,11/25/2022,34,2,-9999
2022,398315,12/18/2022,12/18/2022,34,2,-9999
2022,355236,11/17/2022,11/17/2022,35,2,-9999
2022,388663,12/11/2022,12/11/2022,35,2,-9999
2022,378808,12/4/2022,12/4/2022,36,2,-9999
2022,,12/17/2022,12/17/2022,36,2,-9999
2022,345437,11/10/2022,11/10/2022,37,2,-9999
2022,,12/5/2022,12/5/2022,37,2,-9999
2022,379256,12/5/2022,12/5/2022,37,2,-9999
2022,383230,12/8/2022,12/8/2022,44,2,-9999
2022,328962,10/28/2022,10/28/2022,46,2,-9999
2022,329047,10/28/2022,10/28/2022,46,2,-9999
2022,390841,12/13/2022,12/13/2022,46,2,-9999
2022,402545,12/21/2022,12/21/2022,47,2,-9999
2022,329408,10/28/2022,10/28/2022,,3,-9999
2022,341927,11/6/2022,11/6/2022,,3,-9999
2022,345039,11/10/2022,11/10/2022,,3,-9999
2022,375800,12/2/2022,12/2/2022,,3,-9999
2022,380769,12/6/2022,12/6/2022,,3,-9999
2022,397694,12/17/2022,12/17/2022,,3,-9999
2022,398198,12/18/2022,12/18/2022,,3,-9999
2022,400357,12/19/2022,12/19/2022,,3,-9999
2022,401431,12/20/2022,12/20/2022,,3,-9999
2022,414866,12/28/2022,12/28/2022,,3,-9999
2022,406440,12/23/2022,12/23/2022,-9999,3,-9999
2022,400621,12/19/2022,12/19/2022,1,3,-9999
2022,346205,11/11/2022,11/11/2022,2,3,-9999
2022,354473,11/17/2022,11/17/2022,2,3,-9999
2022,386925,12/10/2022,12/10/2022,2,3,-9999
2022,391317,12/14/2022,12/14/2022,2,3,-9999
2022,396533,12/17/2022,12/17/2022,2,3,-9999
2022,402203,12/21/2022,12/21/2022,2,3,-9999
2022,413657,12/27/2022,12/27/2022,3,3,-9999
2022,350444,11/14/2022,11/14/2022,4,3,-9999
2022,350554,11/14/2022,11/14/2022,4,3,-9999
2022,406809,12/23/2022,12/23/2022,4,3,-9999
2022,334397,11/1/2022,11/1/2022,5,3,-9999
2022,367977,11/26/2022,11/26/2022,5,3,-9999
2022,374673,12/2/2022,12/2/2022,5,3,-9999
2022,415776,12/29/2022,12/29/2022,5,3,-9999
2022,329178,10/28/2022,10/28/2022,6,3,-9999
2022,360016,11/20/2022,11/20/2022,6,3,-9999
2022,361132,11/21/2022,11/21/2022,6,3,-9999
2022,372576,12/1/2022,12/1/2022,6,3,-9999
2022,377965,12/4/2022,12/4/2022,6,3,-9999
2022,374675,12/2/2022,12/2/2022,7,3,-9999
2022,389843,12/12/2022,12/12/2022,7,3,-9999
2022,399395,12/19/2022,12/19/2022,7,3,-9999
2022,419219,12/31/2022,12/31/2022,7,3,-9999
2022,350702,11/14/2022,11/14/2022,8,3,-9999
2022,351136,11/14/2022,11/14/2022,8,3,-9999
2022,351587,11/15/2022,11/15/2022,8,3,-9999
2022,364213,11/24/2022,11/24/2022,8,3,-9999
2022,329519,10/28/2022,10/28/2022,9,3,-9999
2022,342012,11/6/2022,11/6/2022,9,3,-9999
2022,363690,11/24/2022,11/24/2022,9,3,-9999
2022,374617,12/2/2022,12/2/2022,9,3,-9999
2022,328527,10/28/2022,10/28/2022,10,3,-9999
2022,330207,10/29/2022,10/29/2022,10,3,-9999
2022,343796,11/8/2022,11/8/2022,10,3,-9999
2022,347045,11/11/2022,11/11/2022,10,3,-9999
2022,373385,12/1/2022,12/1/2022,10,3,-9999
2022,406979,12/23/2022,12/23/2022,10,3,-9999
2022,408893,12/24/2022,12/24/2022,10,3,-9999
2022,329225,10/28/2022,10/28/2022,11,3,-9999
2022,349582,11/13/2022,11/13/2022,11,3,-9999
2022,,11/17/2022,11/17/2022,11,3,-9999
2022,360190,11/20/2022,11/20/2022,11,3,-9999
2022,375496,12/2/2022,12/2/2022,11,3,-9999
2022,344885,11/10/2022,11/10/2022,12,3,-9999
2022,362660,11/23/2022,11/23/2022,12,3,-9999
2022,341660,2022-11-06@@,11/6/2022,13,3,-9999
2022,369110,11/27/2022,11/27/2022,13,3,-9999
2022,341413,11/6/2022,11/6/2022,14,3,-9999
2022,347171,11/11/2022,11/11/2022,14,3,-9999
2022,349816,11/13/2022,11/13/2022,14,3,-9999
2022,352359,11/15/2022,11/15/2022,14,3,-9999
2022,,11/19/2022,11/19/2022,14,3,-9999
2022,337664,11/3/2022,11/3/2022,15,3,-9999
2022,354557,11/17/2022,11/17/2022,15,3,-9999
2022,362538,11/22/2022,11/22/2022,15,3,-9999
2022,370986,11/29/2022,11/29/2022,15,3,-9999
2022,406791,12/23/2022,12/23/2022,15,3,-9999
2022,413972,12/27/2022,12/27/2022,15,3,-9999
2022,416745,12/29/2022,12/29/2022,16,3,-9999
2022,330446,10/29/2022,10/29/2022,17,3,-9999
2022,357743,11/19/2022,11/19/2022,17,3,-9999
2022,396419,12/17/2022,12/17/2022,17,3,-9999
2022,405013,12/22/2022,12/22/2022,17,3,-9999
2022,406625,12/23/2022,12/23/2022,17,3,-9999
2022,404565,12/22/2022,12/22/2022,18,3,-9999
2022,334328,11/1/2022,11/1/2022,20,3,-9999
2022,363969,11/24/2022,11/24/2022,20,3,-9999
2022,374733,12/2/2022,12/2/2022,20,3,-9999
2022,375707,12/2/2022,12/2/2022,20,3,-9999
2022,342186,11/7/2022,11/7/2022,21,3,-9999
2022,349140,11/12/2022,11/12/2022,21,3,-9999
2022,403497,12/21/2022,12/21/2022,21,3,-9999
2022,387630,12/11/2022,12/11/2022,22,3,-9999
2022,402236,12/21/2022,12/21/2022,22,3,-9999
2022,329827,10/28/2022,10/28/2022,23,3,-9999
2022,393591,12/15/2022,12/15/2022,23,3,-9999
2022,350003,11/13/2022,11/13/2022,24,3,-9999
2022,383825,12/8/2022,12/8/2022,25,3,-9999
2022,403871,12/21/2022,12/21/2022,25,3,-9999
2022,343539,11/8/2022,11/8/2022,26,3,-9999
2022,343612,11/8/2022,11/8/2022,26,3,-9999
2022,344249,11/9/2022,11/9/2022,26,3,-9999
2022,375136,12/2/2022,12/2/2022,26,3,-9999
2022,376529,12/3/2022,12/3/2022,26,3,-9999
2022,408311,12/24/2022,12/24/2022,26,3,-9999
2022,333908,11/1/2022,11/1/2022,27,3,-9999
2022,351019,11/14/2022,11/14/2022,27,3,-9999
2022,364687,11/24/2022,11/24/2022,27,3,-9999
2022,381759,12/7/2022,12/7/2022,27,3,-9999
2022,393306,12/15/2022,12/15/2022,27,3,-9999
2022,419816,12/31/2022,12/31/2022,27,3,-9999
2022,332100,10/30/2022,10/30/2022,28,3,-9999
2022,332688,10/31/2022,10/31/2022,28,3,-9999
2022,347391,11/11/2022,11/11/2022,28,3,-9999
2022,355526,11/18/2022,11/18/2022,28,3,-9999
2022,355973,11/18/2022,11/18/2022,28,3,-9999
2022,395562,12/16/2022,12/16/2022,28,3,-9999
2022,330228,10/29/2022,10/29/2022,30,3,-9999
2022,338772,11/4/2022,11/4/2022,30,3,-9999
2022,347336,11/11/2022,11/11/2022,30,3,-9999
2022,347221,2022-11-11!!!,11/11/2022,30,3,-9999
2022,348277,11/12/2022,11/12/2022,30,3,-9999
2022,364005,11/24/2022,11/24/2022,30,3,-9999
2022,392906,12/15/2022,12/15/2022,30,3,-9999
2022,-9999,12/24/2022,12/24/2022,30,3,-9999
2022,332889,10/31/2022,10/31/2022,31,3,-9999
2022,333441,10/31/2022,10/31/2022,31,3,-9999
2022,334709,11/1/2022,11/1/2022,31,3,-9999
2022,338882,11/4/2022,11/4/2022,31,3,-9999
2022,,11/15/2022,11/15/2022,31,3,-9999
2022,361994,11/22/2022,11/22/2022,31,3,-9999
2022,381477,12/7/2022,12/7/2022,31,3,-9999
2022,415049,12/28/2022,12/28/2022,31,3,-9999
2022,343456,11/8/2022,11/8/2022,32,3,-9999
2022,347697,11/11/2022,11/11/2022,32,3,-9999
2022,375503,12/2/2022,12/2/2022,32,3,-9999
2022,390868,12/13/2022,12/13/2022,32,3,-9999
2022,351373,11/15/2022,11/15/2022,33,3,-9999
2022,338019,11/4/2022,11/4/2022,34,3,-9999
2022,338462,11/4/2022,11/4/2022,34,3,-9999
2022,341766,11/6/2022,11/6/2022,34,3,-9999
2022,387174,12/10/2022,12/10/2022,34,3,-9999
2022,389113,12/12/2022,12/12/2022,34,3,-9999
2022,397106,12/17/2022,12/17/2022,34,3,-9999
2022,371401,11/30/2022,11/30/2022,35,3,-9999
2022,420386,12/31/2022,12/31/2022,35,3,-9999
2022,402041,12/20/2022,12/20/2022,36,3,-9999
2022,332214,10/30/2022,10/30/2022,37,3,-9999
2022,,11/10/2022,11/10/2022,37,3,-9999
2022,345596,2022-11-10!!!,11/10/2022,37,3,-9999
2022,357358,11/19/2022,11/19/2022,37,3,-9999
2022,358613,11/19/2022,11/19/2022,37,3,-9999
2022,406550,12/23/2022,12/23/2022,37,3,-9999
2022,-9999,11/6/2022,11/6/2022,38,3,-9999
2022,363212,11/23/2022,11/23/2022,38,3,-9999
2022,-9999,11/27/2022,11/27/2022,38,3,-9999
2022,371171,11/29/2022,11/29/2022,38,3,-9999
2022,372437,11/30/2022,11/30/2022,38,3,-9999
2022,402479,12/21/2022,12/21/2022,38,3,-9999
2022,410676,12/25/2022,12/25/2022,38,3,-9999
2022,336854,11/3/2022,11/3/2022,39,3,-9999
2022,337929,11/4/2022,11/4/2022,39,3,-9999
2022,369194,11/27/2022,11/27/2022,39,3,-9999
2022,394293,12/15/2022,12/15/2022,39,3,-9999
2022,343121,11/8/2022,11/8/2022,40,3,-9999
2022,353010,2022-11-16!!!,11/16/2022,41,3,-9999
2022,,12/14/2022,12/14/2022,43,3,-9999
2022,401899,12/20/2022,12/20/2022,43,3,-9999
2022,328743,10/28/2022,10/28/2022,45,3,-9999
2022,373307,12/1/2022,12/1/2022,46,3,-9999
2022,391993,12/14/2022,12/14/2022,46,3,-9999
2022,392098,12/14/2022,12/14/2022,46,3,-9999
2022,,11/24/2022,11/24/2022,47,3,-9999
2022,402781,12/21/2022,12/21/2022,47,3,-9999
2022,351332,11/15/2022,11/15/2022,48,3,-9999
2022,367716,11/26/2022,11/26/2022,,4,-9999
2022,371949,11/30/2022,11/30/2022,,4,-9999
2022,418862,12/31/2022,12/31/2022,,4,-9999
2022,361140,11/21/2022,11/21/2022,4,4,-9999
2022,-9999,12/24/2022,12/24/2022,4,4,-9999
2022,420753,12/31/2022,12/31/2022,7,4,-9999
2022,420195,12/31/2022,12/31/2022,10,4,-9999
2022,397124,12/17/2022,12/17/2022,12,4,-9999
2022,409484,12/24/2022,12/24/2022,26,4,-9999
2022,352321,11/15/2022,11/15/2022,34,4,-9999
2022,350191,11/13/2022,11/13/2022,38,4,-9999
2022,335724,11/2/2022,11/2/2022,40,4,-9999
2022,411281,12/25/2022,12/25/2022,40,4,-9999
2022,419945,12/31/2022,12/31/2022,40,4,-9999
2022,384398,12/9/2022,12/9/2022,41,4,-9999
2022,402428,12/21/2022,12/21/2022,41,4,-9999
2022,400480,12/19/2022,12/19/2022,42,4,-9999
2022,329726,10/28/2022,10/28/2022,50,4,-9999
2022,355043,11/17/2022,11/17/2022,50,4,-9999
2022,332980,10/31/2022,10/31/2022,-9999,5,-9999
2022,404329,12/22/2022,12/22/2022,1,5,-9999
2022,344193,11/9/2022,11/9/2022,4,5,-9999
2022,408556,12/24/2022,12/24/2022,6,5,-9999
2022,353623,11/16/2022,11/16/2022,7,5,-9999
2022,339426,11/4/2022,11/4/2022,38,5,-9999
2022,,11/26/2022,11/26/2022,,6,-9999
2022,-9999,12/19/2022,12/19/2022,-9999,6,-9999
2022,418259,12/30/2022,12/30/2022,-9999,6,-9999
2022,388634,12/11/2022,12/11/2022,2,6,-9999
2022,419634,12/31/2022,12/31/2022,2,6,-9999
2022,370927,11/29/2022,11/29/2022,3,6,-9999
2022,341891,11/6/2022,11/6/2022,4,6,-9999
2022,342954,11/7/2022,11/7/2022,4,6,-9999
2022,363009,11/23/2022,11/23/2022,4,6,-9999
2022,331159,10/29/2022,10/29/2022,5,6,-9999
2022,341394,11/6/2022,11/6/2022,5,6,-9999
2022,395795,12/16/2022,12/16/2022,5,6,-9999
2022,418275,12/30/2022,12/30/2022,5,6,-9999
2022,334183,11/1/2022,11/1/2022,6,6,-9999
2022,348881,11/12/2022,11/12/2022,6,6,-9999
2022,360248,11/20/2022,11/20/2022,6,6,-9999
2022,361525,11/22/2022,11/22/2022,6,6,-9999
2022,387791,12/11/2022,12/11/2022,6,6,-9999
2022,390411,12/13/2022,12/13/2022,6,6,-9999
2022,346740,11/11/2022,11/11/2022,7,6,-9999
2022,395864,12/16/2022,12/16/2022,7,6,-9999
2022,398268,12/18/2022,12/18/2022,7,6,-9999
2022,400192,12/19/2022,12/19/2022,7,6,-9999
2022,341616,11/6/2022,11/6/2022,9,6,-9999
2022,335022,11/2/2022,11/2/2022,10,6,-9999
2022,335634,11/2/2022,11/2/2022,10,6,-9999
2022,377557,12/3/2022,12/3/2022,10,6,-9999
2022,333124,10/31/2022,10/31/2022,11,6,-9999
2022,356536,11/18/2022,11/18/2022,12,6,-9999
